run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
headline_bci_iv_2a/classical_lda,3,0.3,0.4,274,0.3506675204746813,0.2372262773722627,0.1134412431024186,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,14,0.4323591679076282,0.5,0.0676408320923718,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,1,0.3990797563062235,0.0,0.3990797563062235,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,287,0.4377701691593406,0.3066202090592334,0.1311499601001071,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,5,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,34,0.4866247816137322,0.0294117647058823,0.4572130169078498,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,238,0.5453393974514796,0.2731092436974789,0.2722301537540006,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,16,0.6121262464400267,0.375,0.2371262464400266,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,6,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,152,0.3731497289012611,0.1842105263157894,0.1889392025854716,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,105,0.4419775981955129,0.4666666666666667,0.0246890684711537,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,31,0.534319266933413,0.967741935483871,0.4334226685504579,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,7,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,11,0.2904931118396485,0.2727272727272727,0.0177658391123757,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,118,0.3607427462101082,0.5169491525423728,0.1562064063322645,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,122,0.4377435878205067,0.6885245901639344,0.2507810023434277,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,24,0.5486773659208802,0.75,0.2013226340791197,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,12,0.6291136340208366,0.8333333333333334,0.2042196993124967,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,1,0.7328351015531653,1.0,0.2671648984468346,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,8,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,9,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,9,v1_lda
