run,dataset,subject,model,uncertainty_score,target_coverage,coverage,score_cutoff,selective_accuracy,selective_risk
calibration_ablation_no_temp_s2_e10,BCI_IV_2a,2,spatial_uncalibrated,max-prob,0.8,0.8020833333333334,0.4068285281952788,0.5974025974025974,0.4025974025974026
calibration_ablation_no_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.4,0.4027777777777778,0.417778103291158,0.7155172413793104,0.2844827586206896
calibration_ablation_no_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.6,0.6006944444444444,0.3697528195874304,0.6416184971098265,0.3583815028901734
calibration_ablation_no_temp_s2_e10,BCI_IV_2a,2,deep_ensemble_validation_weighted,max-prob,0.8,0.8020833333333334,0.3426667846908425,0.5887445887445888,0.4112554112554112
moabb_smoke_3datasets_lda,BCI_IV_2a,1,v1_lda,max-prob,0.4,0.4027777777777778,0.6115054851370199,0.8620689655172413,0.1379310344827586
moabb_smoke_3datasets_lda,BCI_IV_2a,1,v1_lda,max-prob,0.6,0.6006944444444444,0.5210926359441823,0.8439306358381503,0.1560693641618497
moabb_smoke_3datasets_lda,BCI_IV_2a,1,v1_lda,max-prob,0.8,0.8020833333333334,0.4632013800394881,0.8008658008658008,0.1991341991341991
moabb_smoke_3datasets_lda,BCI_IV_2a,2,v1_lda,max-prob,0.4,0.4027777777777778,0.5563305953738215,0.4741379310344827,0.5258620689655172
moabb_smoke_3datasets_lda,BCI_IV_2a,2,v1_lda,max-prob,0.6,0.6006944444444444,0.5384421341504679,0.3468208092485549,0.653179190751445
moabb_smoke_3datasets_lda,BCI_IV_2a,2,v1_lda,max-prob,0.8,0.8020833333333334,0.5136545545131977,0.3073593073593073,0.6926406926406927
moabb_smoke_3datasets_lda,BCI_IV_2a,3,v1_lda,max-prob,0.4,0.4027777777777778,0.6537994288376746,0.9482758620689656,0.0517241379310344
moabb_smoke_3datasets_lda,BCI_IV_2a,3,v1_lda,max-prob,0.6,0.6006944444444444,0.561546792123562,0.8901734104046243,0.1098265895953757
moabb_smoke_3datasets_lda,BCI_IV_2a,3,v1_lda,max-prob,0.8,0.8020833333333334,0.4792332980054388,0.8225108225108225,0.1774891774891774
