run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,34,0.654979428417975,0.3823529411764705,0.2726264872415044,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,32,0.748625868364171,0.71875,0.029875868364171,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,18,0.8485283364744771,0.5555555555555556,0.2929727809189215,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,3,0.9216794171376864,1.0,0.0783205828623136,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,0,,,,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,4,0.3623798071287709,0.25,0.1123798071287709,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,21,0.4648857233070738,0.6190476190476191,0.1541618957405452,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,92,0.5476629455463178,0.6739130434782609,0.126250097931943,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,62,0.645916459579184,0.7903225806451613,0.1444061210659772,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,42,0.7472255831191752,0.6904761904761905,0.0567493926429847,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,20,0.8473481984995933,0.75,0.0973481984995933,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,47,0.9525174854785412,0.723404255319149,0.2291132301593921,BCI_IV_2a,1,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,0,,,,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,3,0.3660570939891197,0.3333333333333333,0.0327237606557863,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,18,0.4705486692269448,0.5555555555555556,0.0850068863286107,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,81,0.5571814270156829,0.654320987654321,0.0971395606386381,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,63,0.6519879301647437,0.7777777777777778,0.1257898476130341,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,39,0.745884638272717,0.717948717948718,0.027935920323999,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,33,0.8456547179479713,0.7575757575757576,0.0880789603722137,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,51,0.9627505352559752,0.7254901960784313,0.2372603391775437,BCI_IV_2a,1,spatial_calibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,10,0.3658314375128106,0.5,0.1341685624871893,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,47,0.4701364300953282,0.5957446808510638,0.1256082507557355,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,100,0.5439624088016031,0.66,0.1160375911983969,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,55,0.6446270572976519,0.7272727272727273,0.0826456699750753,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,23,0.746758007299379,0.6956521739130435,0.0511058333863355,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,30,0.8557868145597431,0.6666666666666666,0.1891201478930765,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,23,0.9295738586570584,0.7391304347826086,0.1904434238744499,BCI_IV_2a,1,deep_ensemble_validation_weighted
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,33,0.4790733710340188,0.0,0.4790733710340188,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,242,0.5505770493161444,0.2479338842975206,0.3026431650186237,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,13,0.6114223100705851,0.9230769230769232,0.311654613006338,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,0,,,,BCI_IV_2a,2,v1_lda
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,251,0.2780679902853933,0.3625498007968127,0.0844818105114194,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,32,0.3187513892246562,0.59375,0.2749986107753438,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,5,0.4417712416265179,0.6,0.1582287583734821,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,0,,,,BCI_IV_2a,2,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,181,0.2817609222223992,0.3314917127071823,0.049730790484783,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,100,0.3191784764267447,0.49,0.1708215235732553,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,3,0.436608623117575,0.6666666666666666,0.2300580435490916,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,4,0.5378601587820551,0.5,0.037860158782055,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,0,,,,BCI_IV_2a,2,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,1,0.2638861091868201,0.0,0.2638861091868201,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,51,0.3728112540747094,0.3725490196078431,0.0002622344668662,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,99,0.4474985867143339,0.494949494949495,0.047450908235161,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,42,0.5391035750785396,0.4761904761904761,0.0629130988880634,BCI_IV_2a,2,spatial_uncalibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,26,0.643433611864825,0.5769230769230769,0.066510534941748,BCI_IV_2a,2,spatial_uncalibrated
